ResponseId,Duration (in seconds),Q_prog_rate,Q_prog_exp,hint_type,stimulus_presentation,part_lbl,task,prog_num,desc_time,algo_time,hint_time,quantques1_time,quant2_time,quant3_time,quant4_time,quant_ques_af_exp_time,quant_ques_af_exp_time_avg,score_quant1,score_quant2,score_quant3,score_quant4,quant234_avg_score
R_3AQ5I1xgHcHrvEZ,854.0,1.0,0.5,Conceptual,Python,Confused,"['Fibonacci', 'Sum Positives']",4,0.46960834,2.0027917,0.735166665,0.54586668,0.7678,0.456074985,0.804091625,2.0279667,0.6759888700000001,0.0,0.5,1.0,0.5,0.6666666666666666
R_3AQiu5XuzkIQIpt,749.0,4.0,4.04,No Hint,Python,Clear,"['Sum Positives', 'Average Rainfall']",4,0.5261083200000001,2.9773916,0.0,0.39452502,0.44666664,0.64315835,0.476916685,1.5667417499999998,0.52224718,1.0,0.0,0.5,1.0,0.5
R_3B3Eu33lYoCWBPB,983.0,1.0,0.05,Conceptual,Text,Clear,"['Average Rainfall', 'Count Pos Neg']",2,0.60773335,2.0021665,0.445725005,1.73911655,0.5780083,0.947250025,0.4987749999999999,2.02403335,0.67467778,1.0,0.0,1.0,1.0,0.6666666666666666
R_3Bt1a9czpt0SCit,630.0,1.0,0.0,Test Cases,Python,Clear,"['Average Rainfall', 'Sum Positives']",4,0.332608325,2.001225,1.0006916499999998,0.28686666,0.14933333,0.230624995,0.15613333,0.5360916849999999,0.17869722,1.0,0.0,0.0,0.5,0.1666666666666666
R_3CEu18cA9lHIdjP,585.0,1.0,0.0,Detailed Fix,Python,Clear,"['Count Pos Neg', 'Palindrome']",3,0.48490834,1.00061665,0.382166675,0.434733315,0.423358345,0.20914167,0.699391701,1.331891625,0.4439639,1.0,1.0,1.0,1.0,1.0
R_3CHBbIZtLtmPhCp,1391.0,4.0,1.01,Conceptual,Python,Confused,"['Palindrome', 'Average Rainfall']",4,2.78505,1.34254163,1.00118335,0.697291685,0.218558335,0.4284666749999999,1.5850749,2.2320999500000003,0.744033285,0.0,0.5,0.5,0.0,0.3333333333333333
R_3CN9pIOQJ4rvsgp,896.0,1.0,0.0,Conceptual,Python,Clear,"['Palindrome', 'Sum Positives']",5,0.65679165,2.0010666500000003,1.00021665,0.21170833,0.57007502,0.279941665,0.804641675,1.65465835,0.551552775,1.0,0.5,0.5,1.0,0.6666666666666666
R_3CqJvWO1ukw1Iiq,1518.0,1.0,0.0,Conceptual,Python,Clear,Count Pos Neg,2,0.2361,3.7213168,1.0237666,0.8672167,1.2953666,0.2047,0.73565,2.2357168,0.7452389,1.0,1.0,1.0,1.0,1.0
R_3Cs2NEduzrehGXK,829.0,1.0,0.0,Conceptual,Python,Confused,Fibonacci,3,0.33955,1.5871333,1.0186,0.19668333,0.12585,0.09668334,0.06748333,0.29001665,0.09667222,0.0,0.0,0.0,0.0,0.0
R_3D1ZxvcHbbukl3C,1135.0,2.0,0.0,Test Cases,Python,Confused,Count Pos Neg,1,1.7738833,1.4263167,0.39958334,0.7859667,0.4812,1.3616832,0.24331667,2.0862,0.6954,0.0,1.0,1.0,0.0,0.6666666666666666
R_3D6jGkIZgvbPGcc,370.0,2.0,0.42,Conceptual,Text,Confused,Average Rainfall,3,0.46295002,0.5643333,0.20346667,0.51735,0.37943333,0.7574,0.6681167,1.80495,0.60165,0.0,0.0,0.0,0.0,0.0
R_3DMijZff8LAjtBe,306.0,1.0,0.0,Detailed Fix,Python,Confused,"['Sum Positives', 'Fibonacci']",5,0.407274985,0.09951667,0.1211666674999999,0.1740333299999999,0.11957501,0.2237833275,0.16108334,0.50444168,0.16814722,0.0,0.0,0.0,0.0,0.0
R_3DOLvHxSR5h0jTL,741.0,1.0,0.0,Detailed Fix,Python,Clear,"['Fibonacci', 'Palindrome']",3,1.218099975,1.60275825,0.6834749849999999,0.40618335,0.42757498,0.46952499,0.332674995,1.22977503,0.409925,1.0,0.0,0.5,1.0,0.5
R_3Db6GmdH00FCJKN,388.0,4.0,3.05,Conceptual,Text,Clear,"['Fibonacci', 'Palindrome']",5,0.304391665,0.6820666799999999,0.4547000049999999,0.13758333,0.134783335,0.337308325,0.53140001,1.00349162,0.33449722,1.0,0.5,0.5,1.0,0.6666666666666666
R_3Dwm1m9Kfqa4GUs,1041.0,1.0,0.0,Test Cases,Text,Confused,"['Average Rainfall', 'Fibonacci']",4,0.60871668,2.00055,1.00060005,0.5553416800000001,0.8911334,1.141325015,0.47509166,2.50754995,0.83585,0.0,0.0,0.5,0.5,0.3333333333333333
R_3Dxme2loW4ucCe5,995.0,8.0,2.0,Test Cases,Python,Clear,"['Count Pos Neg', 'Average Rainfall']",2,0.202083335,0.72210838,0.35919167,3.161425,0.13143333,1.2236250000000002,0.4964250149999999,1.851483285,0.617161075,1.0,0.0,1.0,0.0,0.3333333333333333
R_3EX1mQXT7grj1p3,1548.0,5.0,5.0,Detailed Fix,Text,Clear,"['Average Rainfall', 'Palindrome']",3,1.06285,2.00125005,1.00028335,0.8218083300000001,1.6908666650000002,0.682366665,0.6859583499999999,3.0591918,1.01973058,1.0,1.0,1.0,1.0,1.0
R_3EXC3VWVKSvaYS5,867.0,2.0,0.0,Conceptual,Text,Clear,"['Average Rainfall', 'Sum Positives']",5,0.35345833,2.0004083,1.0011417,0.6506084,0.490075015,0.69973328,0.34084166,1.53064995,0.51021668,1.0,0.5,0.0,0.0,0.1666666666666666
R_3EbpDbP8V1cBT82,1047.0,2.0,0.47,Conceptual,Text,Confused,Fibonacci,3,1.1382833,1.03845,1.00265,0.86785,0.32481667,0.8399833,0.83503336,1.9998333,0.6666111,0.0,0.0,1.0,0.0,0.3333333333333333
R_3EmVPZEtmAEGUaT,438.0,1.0,0.0,No Hint,Python,Confused,Average Rainfall,5,2.8801,0.6764,0.0,0.2425,0.24531667,1.0364166,0.29751667,1.57925,0.52641666,0.0,0.0,1.0,1.0,0.6666666666666666
R_3EmjgZQPkHm5Ocz,541.0,1.0,0.0,No Hint,Text,Confused,Sum Positives,4,0.29930001,1.1400334,0.0,0.48318332,0.25883332,0.42518333,0.35051668,1.0345333,0.34484443,0.0,0.0,0.0,0.0,0.0
R_3Eoo7ETb1S9YOSr,1025.0,1.0,0.5,No Hint,Python,Clear,"['Fibonacci', 'Palindrome']",3,0.833716675,2.93815825,0.0,0.90614166,0.52264166,1.16026665,0.8854583,2.5683666,0.85612225,1.0,0.5,0.5,0.5,0.5
R_3F42x15PrO35Csp,736.0,1.0,0.0,Detailed Fix,Python,Clear,Count Pos Neg,4,0.7201666,1.0046333,0.76516664,0.29303333,0.5933333,0.809,0.23075001,1.6330833,0.5443611,1.0,0.0,1.0,0.0,0.3333333333333333
R_3FCEScvuPGfRXbz,2225.0,8.0,2.0,Conceptual,Python,Clear,Average Rainfall,3,0.8348,2.00215,0.33593333,4.56205,4.4743834,0.2279,0.7654,5.4676833,1.8225611,1.0,0.0,0.0,1.0,0.3333333333333333
R_3FexWDOTLVTY3r6,994.0,1.0,0.0,Detailed Fix,Text,Confused,Count Pos Neg,1,1.0049,2.002,1.002,0.6212333,0.30468333,2.11075,0.8478667,3.2633002,1.0877666,0.0,0.0,0.0,1.0,0.3333333333333333
R_3FrbWUeXlOSZfin,1496.0,1.0,4.05,Detailed Fix,Python,Clear,"['Palindrome', 'Sum Positives']",4,0.772966685,1.4708833,0.913533365,0.873716715,0.5948999850000001,0.6050833499999999,0.6064249749999999,1.8064083,0.602136105,1.0,0.0,1.0,1.0,0.6666666666666666
R_3HhHqdCk0UjeUTE,403.0,1.0,0.0,No Hint,Python,Clear,Fibonacci,4,0.70625,0.49138334,0.0,0.12586667,0.15431666,0.41426668,0.1377,0.70628333,0.23542778,1.0,0.0,0.0,0.0,0.0
R_3IBpep0Hjrqmxew,979.0,2.0,1.51,Conceptual,Text,Clear,Palindrome,3,0.44553334,0.18053333,0.3021167,0.76268333,0.6782333,0.2936667,0.63343334,1.6053333,0.5351111,1.0,0.0,0.0,0.0,0.0
R_3IN1llguRD39dPQ,557.0,1.0,0.0,Conceptual,Python,Clear,"['Palindrome', 'Fibonacci']",3,0.564516665,2.0010666500000003,0.22494999,0.260750005,0.270458335,0.195475005,0.2143083399999999,0.680241705,0.226747215,1.0,0.5,1.0,1.0,0.8333333333333333
R_3IXXBt24a3SBHst,1236.0,10.0,5.0,Detailed Fix,Python,Clear,Palindrome,5,0.45083332,3.3906333,0.46628332,0.45380002,1.8534833,0.0749,0.061583333,1.9899668,0.6633222,1.0,1.0,1.0,0.0,0.6666666666666666
R_3IlZfXavUFxD3WN,987.0,1.0,5.0,Test Cases,Text,Confused,Average Rainfall,5,0.94093335,1.2350166,1.0003333,0.35591665,0.45938334,2.2020166,0.4017,3.0630999,1.0210334,0.0,0.0,1.0,0.0,0.3333333333333333
R_3Iz5Sy1p6pDkr1D,934.0,3.0,0.5,Detailed Fix,Text,Clear,"['Sum Positives', 'Fibonacci']",3,0.62975,2.00119165,0.480241675,0.4276250299999999,0.27295832,1.19811665,0.77055833,2.24163335,0.74721115,1.0,0.0,1.0,0.5,0.5
R_3JCjRLNJOVNWFj7,1282.0,6.0,4.54,Detailed Fix,Python,Clear,"['Fibonacci', 'Sum Positives']",2,0.1686416584999999,0.6770416699999999,0.440558345,0.9590333,3.1867668250000003,0.4026249999999999,0.0726833329999999,3.66207515,1.220691675,1.0,0.0,0.5,1.0,0.5
R_3JDvF1YXe3Zp6Hy,3008.0,5.0,4.56,Conceptual,Python,Confused,Average Rainfall,4,0.16858333,2.00045,1.0016167,6.877983,2.3250167,2.6034665,0.33501667,5.2634997,1.7544999,0.0,0.0,1.0,1.0,0.6666666666666666
R_3JpXqGBeZu8Jdvv,528.0,1.0,0.0,Test Cases,Text,Clear,"['Palindrome', 'Count Pos Neg']",1,0.5308917,1.06659995,0.29846666,0.23595834,0.15648333,0.385416675,0.462841665,1.0047417,0.33491389,1.0,1.0,1.0,1.0,1.0
R_3KOvHBUDIylmDL3,744.0,1.0,0.0,Detailed Fix,Text,Clear,"['Palindrome', 'Count Pos Neg']",2,0.335541675,1.3053167,0.597558365,0.295041655,0.40194167,1.42252499,0.79759165,2.62205845,0.874019435,1.0,1.0,0.5,1.0,0.8333333333333333
R_3KU4rrEAoWPysfw,620.0,1.0,0.0,Conceptual,Text,Clear,"['Sum Positives', 'Average Rainfall']",4,0.172883335,1.35452505,1.02825,0.7218499650000001,0.33690001,0.296466667,0.1307166699999999,0.7640833,0.25469444,1.0,0.0,0.0,0.0,0.0
R_3L7LX44nyN9somo,475.0,9.0,1.53,Conceptual,Python,Clear,Fibonacci,5,0.029633334,0.13676667,0.08161666,0.71608335,0.51056665,0.10896667,0.05386667,0.6734,0.22446667,1.0,0.0,0.0,0.0,0.0
R_3LM42fb5sDUEXhV,1380.0,6.0,1.0,No Hint,Text,Clear,"['Palindrome', 'Sum Positives']",4,2.808658165,3.0001915500000003,0.0,0.44689165,1.87020004,0.90858335,0.607083335,3.3858669,1.12862222,1.0,0.5,1.0,0.0,0.5
R_3LTqB9HslVPCGIh,2942.0,1.0,0.0,Detailed Fix,Python,Clear,"['Palindrome', 'Count Pos Neg']",5,0.3852249949999999,2.0014166,0.6606333499999999,0.21741667,0.69976668,0.292491675,0.50630835,1.49856665,0.499522255,1.0,1.0,0.5,1.0,0.8333333333333333
R_3M5tOa8aTMPUeIj,410.0,6.0,0.75,Detailed Fix,Python,Clear,"['Palindrome', 'Count Pos Neg']",5,0.106991663,0.23973335,0.195549995,0.3707,0.138049995,0.153566665,0.086233336,0.3778499999999999,0.12594999,1.0,0.0,0.0,0.5,0.1666666666666666
R_3MLq4JBKJh7P9zG,1428.0,1.0,0.0,No Hint,Text,Clear,"['Average Rainfall', 'Count Pos Neg']",3,1.296875,2.59921675,0.0,0.9561833,0.8529583199999999,2.2364417,1.8791583,4.96855865,1.6561861,1.0,0.5,0.5,0.5,0.5
R_3MipNFKiGveBshs,610.0,1.0,0.0,Test Cases,Text,Clear,Palindrome,4,0.33101666,0.9074667,0.33221668,0.21806666,0.12501666,0.22456667,0.27383333,0.62341666,0.20780556,1.0,0.0,0.0,0.0,0.0
R_3MyAzue0sYxK4hL,418.0,5.0,5.0,Detailed Fix,Text,Clear,Sum Positives,1,0.063933335,0.08325,0.08631667,0.86149997,0.30121666,1.36075,0.22536667,1.8873333,0.6291111,1.0,0.0,1.0,1.0,0.6666666666666666
R_3Oi5UIBQduh6Mii,811.0,3.0,0.4,Test Cases,Python,Confused,Average Rainfall,5,0.6615667,1.9025,0.49021667,0.6154,0.5137,0.40019998,0.09683333,1.0107334,0.3369111,0.0,0.0,0.0,0.0,0.0
R_3Ol7kTA4sNkwYmO,1165.0,8.0,5.0,No Hint,Python,Clear,"['Fibonacci', 'Average Rainfall']",4,0.12983334,2.7293001500000003,0.0,0.930725035,2.2101833,1.80859155,0.58673336,4.6055083,1.53516955,1.0,1.0,0.5,1.0,0.8333333333333333
R_3OvKZIC2gsYIcmy,512.0,1.0,3.81,Detailed Fix,Python,Clear,"['Average Rainfall', 'Count Pos Neg']",2,0.5907333100000001,1.1393083,0.18729166,0.6429999900000001,0.26636667,0.39217499,0.202625,0.861166655,0.287055565,1.0,0.0,0.0,0.0,0.0
R_3P0qQ1al8KNcFdq,768.0,6.0,5.0,Detailed Fix,Python,Clear,Count Pos Neg,2,0.32326666,2.0275333,1.0018001,0.8257333,0.18988332,0.45773333,0.19065,0.8382667,0.27942222,1.0,0.0,1.0,1.0,0.6666666666666666
R_3PZ3xeA90KGLTXJ,738.0,1.0,0.0,No Hint,Python,Confused,Fibonacci,2,0.69831663,1.7077833,0.0,1.7087667,0.34583333,0.42166665,0.36585,1.13335,0.37778333,0.0,0.0,1.0,1.0,0.6666666666666666
R_3PdD7hheoEI6g48,422.0,1.0,0.0,No Hint,Python,Clear,"['Average Rainfall', 'Fibonacci']",5,0.53864165,0.8342416850000001,0.0,0.372366665,0.265041665,0.410141665,0.60696668,1.28215,0.42738332,1.0,0.5,1.0,0.5,0.6666666666666666
R_3Qio24dkROXdS2r,559.0,3.0,1.5,Detailed Fix,Text,Clear,Count Pos Neg,2,0.18971667,0.47671667,0.14733334,0.39885,0.41279998,0.27756664,0.32503334,1.0154,0.33846667,1.0,0.0,0.0,0.0,0.0
R_3R96RbVjcxKWnas,966.0,1.0,2.01,No Hint,Text,Clear,"['Average Rainfall', 'Palindrome']",4,4.085049815,1.12683332,0.0,0.374949985,1.007041675,0.49360834,0.46634999,1.9670001,0.655666675,1.0,0.5,0.0,1.0,0.5
R_3RVYlO0UwX86vFD,742.0,1.0,0.0,No Hint,Text,Confused,"['Fibonacci', 'Average Rainfall']",4,0.64260833,2.1558417,0.0,1.02691665,0.313766665,0.25306668,0.491033375,1.0578667,0.352622215,0.0,0.0,0.5,0.0,0.1666666666666666
R_3Rp8oqcMiBRWik1,372.0,1.0,0.0,Detailed Fix,Text,Clear,"['Palindrome', 'Fibonacci']",2,0.433966665,0.99419165,0.287825033,0.116399998,0.177491665,0.24124166,0.24763333,0.6663666500000001,0.222122225,1.0,1.0,1.0,1.0,1.0
R_3S1Wb2SrpskTDkN,813.0,1.0,0.08,Detailed Fix,Text,Confused,"['Average Rainfall', 'Count Pos Neg']",2,0.181716668,2.00194165,1.000375,0.530166665,0.227425,0.9788417,0.62136667,1.82763335,0.6092111149999999,0.0,0.5,0.0,1.0,0.5
R_3SCATXiwSEAH9Xz,1126.0,8.0,1.0,Detailed Fix,Python,Clear,Palindrome,1,0.20986667,1.6021667,0.9536167,0.87266666,0.23335001,0.9863333,0.16225,1.3819333,0.46064442,1.0,0.0,1.0,0.0,0.3333333333333333
R_3SwwsA9683meLFi,1723.0,9.0,2.0,Conceptual,Python,Clear,"['Fibonacci', 'Count Pos Neg']",5,0.34695,2.00117505,1.0183667,0.47282501,0.36211668,5.7685831,0.8284583,6.959158500000001,2.3197195,1.0,0.5,0.0,0.5,0.3333333333333333
R_3U9PcQPmBIpKeXv,669.0,6.0,3.01,No Hint,Python,Confused,Count Pos Neg,2,1.43235,1.9186167,0.0,0.12546666,0.109050006,0.23368333,1.4749334,1.8176666,0.6058889,0.0,0.0,0.0,0.0,0.0
R_3Vl5v0uTspZscGI,1565.0,2.0,1.0,Test Cases,Text,Confused,Fibonacci,4,2.01765,1.0507834,0.73903334,0.93946666,0.29666665,0.70135003,0.4805833,1.4786,0.49286667,0.0,0.0,1.0,1.0,0.6666666666666666
R_3WDtbrECSCRACgl,1649.0,1.0,0.0,Test Cases,Text,Confused,Fibonacci,2,1.7317166,2.00235,1.00225,1.4455167,2.1074,1.4208833,2.0026,5.5308833,1.8436278,0.0,1.0,0.0,1.0,0.6666666666666666
R_3XTklyyZY5VLoBP,334.0,6.0,3.0,Test Cases,Python,Clear,"['Palindrome', 'Count Pos Neg']",3,0.1022,0.733825015,0.27160002,0.29837501,0.15255,0.198158335,0.24231666,0.593025,0.197675,1.0,0.0,1.0,0.5,0.5
R_3XZEOHZHVbqfbAl,703.0,5.0,5.0,Test Cases,Text,Clear,"['Count Pos Neg', 'Palindrome']",4,0.177099995,0.797699975,0.96441665,0.7854250199999999,0.301924975,0.94710834,0.692166675,1.9411999,0.64706665,1.0,0.0,0.0,0.5,0.1666666666666666
R_3XnzMyMRSRYzsGb,872.0,1.0,0.0,Detailed Fix,Text,Clear,"['Sum Positives', 'Palindrome']",5,0.582525025,2.0026749,0.811608345,0.261091675,0.879650025,0.55670833,0.815083335,2.2514416500000003,0.750480525,1.0,1.0,0.5,1.0,0.8333333333333333
R_3XpPiaoCfS3ULsL,653.0,1.0,1.0,Test Cases,Text,Confused,"['Count Pos Neg', 'Average Rainfall']",3,0.471916668,2.5007167,0.5306250325,0.30932501,0.1230750025,0.1166416649999999,0.29029167,0.530008315,0.1766694475,0.0,0.5,0.0,0.0,0.1666666666666666
R_3YhrLqNvEb8Tnym,1358.0,1.0,0.0,No Hint,Python,Clear,"['Sum Positives', 'Fibonacci']",5,6.9234,1.236825,0.0,0.48236666,0.1696,0.431783345,0.4015499999999999,1.0029333,0.334311115,1.0,0.0,0.5,0.5,0.3333333333333333
R_3bZRBAqO7oVJXP5,791.0,1.0,0.0,Test Cases,Text,Confused,"['Average Rainfall', 'Palindrome']",3,0.6392583199999999,0.758999975,0.65151665,0.469341675,0.273583345,1.2670418,0.156825005,1.6974501000000002,0.565816635,0.0,1.0,0.0,0.0,0.3333333333333333
R_3cu33fNpQCSAjxT,1374.0,5.0,2.0,No Hint,Python,Clear,"['Fibonacci', 'Palindrome']",1,4.3631084,2.447025,0.0,0.352,0.935691725,0.402416675,1.9374666,3.2755749,1.09185835,1.0,0.5,0.0,0.5,0.3333333333333333
R_3d50l6XzPm8OlnM,723.0,1.0,0.0,Test Cases,Text,Clear,Count Pos Neg,5,0.82956666,0.99555004,1.0020334,0.3007,0.21904999,1.0645167,0.37203333,1.6556,0.55186665,1.0,1.0,0.0,0.0,0.3333333333333333
R_3dDJUa9l1lH79t6,902.0,6.0,4.73,Conceptual,Python,Clear,Fibonacci,3,0.02185,2.00195,1.00165,1.1961666,0.79116666,0.12233333,0.07295,0.98645,0.32881668,1.0,1.0,1.0,0.0,0.6666666666666666
R_3dJ5nn9VM0nlgwV,1495.0,1.0,0.0,Test Cases,Text,Clear,Fibonacci,3,2.0209,1.9171333,1.0019,0.40416667,0.59525,2.0692499,1.5386666,4.2031665,1.4010556,1.0,0.0,1.0,0.0,0.3333333333333333
R_3e2oKXsMdVYmMT2,417.0,1.0,0.0,Conceptual,Python,Clear,"['Fibonacci', 'Palindrome']",1,0.2158750099999999,0.3397500049999999,0.327350025,0.330208335,0.28002501,0.356358335,0.522374995,1.15875835,0.386252775,1.0,0.0,0.5,0.5,0.3333333333333333
R_3e51AfuTPNXiBdV,393.0,5.0,1.0,Detailed Fix,Python,Clear,"['Count Pos Neg', 'Palindrome']",4,0.127475005,0.7433416850000001,0.576508335,0.34995,0.185,0.21456666,0.522691665,0.922258335,0.30741942,1.0,0.0,1.0,0.5,0.5
R_3e8g9LsdBWtkoFB,652.0,7.0,3.0,Detailed Fix,Text,Confused,Average Rainfall,4,0.80438334,1.3347,0.35521665,0.28126666,0.4187,0.2608,0.6264833,1.3059833,0.4353278,0.0,0.0,1.0,1.0,0.6666666666666666
R_3eRWwitwgqe5oB2,613.0,5.0,0.05,Conceptual,Text,Clear,Fibonacci,1,0.0312,0.032733332,0.053366665,0.11485,0.05985,0.050783332,0.08918333,0.19981667,0.06660555,1.0,1.0,0.0,0.0,0.3333333333333333
R_3eUoPiGgmD3YUKL,746.0,1.0,0.0,No Hint,Text,Clear,"['Palindrome', 'Sum Positives']",5,0.510799985,1.15969995,0.0,0.259408335,0.351166665,2.03133336,0.85684165,3.2393416000000004,1.07978062,1.0,0.5,0.5,1.0,0.6666666666666666
R_3eVZ9nBM3syu2oJ,872.0,3.0,1.01,Detailed Fix,Text,Clear,"['Count Pos Neg', 'Sum Positives']",4,2.0590833,1.4863166799999998,0.598033335,0.388949995,0.34104999,0.353400005,0.138075,0.832525,0.2775083299999999,1.0,0.0,0.5,0.5,0.3333333333333333
R_3emJxI5yfSbwxHh,864.0,1.0,0.0,Detailed Fix,Python,Clear,"['Average Rainfall', 'Sum Positives']",3,0.518291675,2.00195835,0.94454165,0.484275015,0.70286669,0.2206916625,0.50663333,1.43019165,0.47673055,1.0,0.5,1.0,1.0,0.8333333333333333
R_3eqriBc69cRaDDa,428.0,2.0,0.0,No Hint,Python,Confused,Count Pos Neg,5,2.7257667,0.16575,0.0,0.45349997,0.13106667,0.20575,0.14206667,0.47888333,0.15962777,0.0,0.0,0.0,0.0,0.0
R_3f99bkR6VjDAY4I,1123.0,2.0,0.0,Conceptual,Text,Clear,"['Palindrome', 'Count Pos Neg']",1,0.526666665,2.00241665,0.85634168,1.15246665,1.46602497,0.70989167,1.33313338,3.5090499,1.1696833,1.0,0.5,1.0,0.5,0.6666666666666666
R_3f9goa54TgCTISw,934.0,1.0,0.0,Test Cases,Text,Confused,Sum Positives,2,0.45424998,0.9583833,1.0003833,0.26083332,0.17793332,0.74771667,1.7915332,2.7171834,0.90572774,0.0,0.0,0.0,0.0,0.0
R_3fCgIo51uLSAgRN,2174.0,5.0,2.51,Test Cases,Python,Confused,"['Palindrome', 'Average Rainfall']",1,1.640091675,0.91809165,0.58345,0.844425,2.0493334,3.5817166,6.3041751,11.9352251,3.97840845,0.0,0.5,0.5,0.0,0.3333333333333333
R_3hEbok7tyKOXlUl,699.0,1.0,0.0,Conceptual,Text,Clear,Fibonacci,1,0.79985005,0.75138336,0.2277,0.7876666,0.46575,0.67155,1.2561834,2.3934832,0.7978278,1.0,0.0,1.0,1.0,0.6666666666666666
R_3hIe0zmKJ5leRxL,1250.0,1.0,0.0,Test Cases,Python,Confused,Average Rainfall,3,0.9209167,2.0007832,0.675,1.2470666,0.45333335,0.87645,0.7687167,2.0985,0.6995,0.0,0.0,0.0,0.0,0.0
R_3hQMZ8BN1iLvBYz,562.0,1.0,0.0,Detailed Fix,Python,Confused,"['Average Rainfall', 'Sum Positives']",5,0.297374995,0.8474249899999999,0.53193332,0.30005,0.46619166,0.14486666,0.291399995,0.90245838,0.300819445,0.0,0.0,1.0,1.0,0.6666666666666666
R_3hhCiVA9zdmGZHl,512.0,1.0,0.14,Conceptual,Python,Clear,"['Sum Positives', 'Count Pos Neg']",3,0.40614166,0.58529166,0.179433335,0.47730833,0.83074165,0.29028333,0.391000005,1.51202505,0.5040083200000001,1.0,0.5,0.5,0.5,0.5
R_3iKY11dfQ86TdR1,1241.0,1.0,0.0,No Hint,Text,Clear,"['Average Rainfall', 'Count Pos Neg']",5,1.01727502,2.2902584,0.0,1.03367497,0.449041635,2.21661665,0.6731000149999999,3.33875845,1.11291945,1.0,0.0,0.0,0.5,0.1666666666666666
R_3iwn1MDKtg4WJS9,690.0,1.0,0.16,Detailed Fix,Python,Clear,"['Count Pos Neg', 'Sum Positives']",2,0.62987499,1.82799165,0.32870834,0.18754167,0.341533325,0.336575003,0.62898328,1.3070917,0.4356972,1.0,0.5,1.0,1.0,0.8333333333333333
R_3j1CneQeonf63HH,499.0,6.0,5.0,Test Cases,Python,Clear,"['Count Pos Neg', 'Fibonacci']",5,0.27396666,0.6261250325000001,0.209475,0.431216665,0.22366667,1.01215,0.42651668,1.6623333,0.554111095,1.0,1.0,1.0,1.0,1.0
R_3j9V4kQmSLru1f4,844.0,1.0,0.0,Conceptual,Python,Clear,"['Fibonacci', 'Palindrome']",3,0.99509165,1.4045,0.687016675,0.34985001,0.45878334,0.748425,0.6697666800000001,1.87697495,0.625658335,1.0,0.5,0.0,0.5,0.3333333333333333
R_3jBjrZ6Kzxe3HTr,2263.0,1.0,1.51,Conceptual,Python,Confused,"['Fibonacci', 'Sum Positives']",2,2.8633750499999997,0.813675025,0.80989997,1.345825,1.12580835,1.03590836,0.6897,2.8514169000000003,0.95047223,0.0,0.5,1.0,0.5,0.6666666666666666
R_3jEdOuxZNVOjKJY,1224.0,1.0,5.0,Detailed Fix,Text,Clear,Count Pos Neg,3,0.6728667,2.00075,1.0007167,0.6144167,0.8354666,0.5553333,0.6817666,2.0725665,0.69085556,1.0,1.0,1.0,1.0,1.0
R_3jU1BsxGSPXAYGS,826.0,1.0,0.0,Test Cases,Text,Confused,Count Pos Neg,5,0.3031667,1.4903166,1.0002,0.66275,0.5868,1.0554,0.49953333,2.1417334,0.7139111,0.0,0.0,1.0,0.0,0.3333333333333333
R_3jyl2WXseF052pP,809.0,1.0,5.0,No Hint,Python,Confused,Palindrome,4,1.0724666,2.0862834,0.0,0.34018332,0.55375,0.56981665,0.42861664,1.5521833,0.5173944,0.0,0.0,0.0,0.0,0.0
R_3kHN8xI8xpHtLkP,927.0,1.0,0.0,Conceptual,Text,Clear,"['Count Pos Neg', 'Fibonacci']",3,0.43595,2.00136665,0.744425,0.5220416800000001,0.77025002,1.07414995,0.80143331,2.64583335,0.881944475,1.0,0.0,0.5,0.5,0.3333333333333333
R_3khuJegLrVyyeBf,719.0,3.0,2.0,No Hint,Text,Confused,Average Rainfall,5,0.23606665,1.6852334,0.0,1.1557833,0.94006664,1.6820667,0.9956834,3.6178167,1.2059388,0.0,1.0,0.0,0.0,0.3333333333333333
R_3kqyISqOtvcefYd,717.0,1.0,0.0,Conceptual,Text,Clear,Average Rainfall,5,0.6523834,2.0013335,1.0011333,0.43921667,0.33878332,0.26333335,0.32251665,0.9246333,0.30821112,1.0,0.0,1.0,0.0,0.3333333333333333
R_3lObQiBdk1L8Ag1,1083.0,1.0,0.06,Conceptual,Text,Clear,"['Palindrome', 'Sum Positives']",4,0.7158167,1.6827667000000002,0.839883285,0.544625015,0.36725834,1.016074965,0.754458335,2.1377917,0.7125972199999999,1.0,0.0,0.0,0.0,0.0
R_3lxWmX8JRWUZdeg,577.0,1.0,0.0,No Hint,Python,Clear,"['Fibonacci', 'Sum Positives']",2,0.8821,0.51180003,0.0,0.4538250199999999,0.5940166499999999,0.5486416700000001,0.46691665,1.6095751000000005,0.5365249999999999,1.0,0.0,0.5,0.5,0.3333333333333333
R_3mEiZbEgRbft8xt,2810.0,5.0,1.95,Detailed Fix,Text,Clear,Sum Positives,3,0.03345,0.06266667,0.07158334,0.18846665,0.1149,0.26713333,0.2288,0.61083335,0.2036111,1.0,0.0,0.0,1.0,0.3333333333333333
R_3mXIIAMlAn5RNNo,825.0,1.0,0.0,No Hint,Text,Confused,Average Rainfall,1,0.8884833,2.8842835,0.0,0.24538332,0.26088333,2.0838,1.1279334,3.4726167,1.1575389,0.0,0.0,0.0,1.0,0.3333333333333333
